duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
35,udp,ssh,SF,77997,87254,0,1,1,2,4,1,4,1,1,3,3,2,2,0,0,1,50,17,0.8536174968395771,0.5144033649522891,0.9154826066806725,0.0324660192337024,0.006595573419583167,0.07559046078933696,0.7284985766407713,54,94,0.07048310801343516,0.532057560244213,0.4724080143233209,0.41587545048398067,0.5649051805084682,0.29210845061229873,0.34168658915571326,0.46380750174311236,normal
57,icmp,smtp,RSTR,26574,49030,0,0,0,1,1,1,1,1,1,3,4,2,2,0,0,0,67,54,0.493081247824666,0.2788134950131723,0.7202719027844153,0.4198901652810969,0.5122769717246302,0.29384189613631373,0.0568638987869704,27,74,0.7131919283610006,0.43667530423959244,0.16567035415758302,0.9338819399300049,0.28570962117640986,0.9819419427951475,0.38375862092234236,0.5659553938190977,anomaly
14,udp,ftp,REJ,82009,23581,0,0,1,0,3,0,1,1,1,2,2,2,0,2,0,1,45,67,0.181729510197993,0.7975637866297499,0.12600617187894125,0.18913331227592522,0.8171013201751595,0.36621279853518374,0.023541387746265796,56,73,0.584098872964084,0.26568391070103103,0.3731968487069104,0.10408221443154897,0.6892070044912099,0.19412340290502117,0.07771296487580193,0.22249348352402498,normal
0,icmp,smtp,SF,47471,27993,1,2,1,1,2,1,3,0,0,2,2,2,2,1,1,1,60,46,0.7680497242692065,0.5105503032280172,0.3545399597519473,0.7587883421524628,0.6541203653380177,0.518590284030752,0.47959500279910017,81,19,0.050394523807600344,0.2503756847061748,0.9883873602098822,0.7660555722137676,0.07391597893728286,0.45842705051941535,0.5884207622682687,0.32415231266487987,normal
94,icmp,telnet,SF,47904,42048,1,1,2,0,3,1,1,0,1,2,1,2,2,0,0,0,77,53,0.9195063741758853,0.059176905859468776,0.9315797696788118,0.6687362841352302,0.2277823846488345,0.47656921946900943,0.999672306560885,78,20,0.19842566707170328,0.23661202136031922,0.9997591864912428,0.09334339728115126,0.7907094710834774,0.9863681712390052,0.09342009753464486,0.7476875539037039,anomaly
8,icmp,ftp,S0,80957,12923,0,1,0,2,3,0,1,1,2,2,3,0,1,0,1,1,32,17,0.34135229193049954,0.9186125518406599,0.7253341472740897,0.32582697438305186,0.8484752484272008,0.20868042277462684,0.8692967374994052,15,36,0.20194342039256274,0.8292336681198818,0.7108349900477425,0.1974957246962854,0.7180860196989972,0.030618052622012892,0.9131356037168568,0.3430447726639859,normal
22,tcp,smtp,S0,59710,13084,0,1,0,1,2,1,4,0,1,4,1,2,0,1,1,1,54,72,0.7829832979571356,0.7677164364868919,0.594275114986289,0.045783265163332754,0.9643767242151823,0.5407878738633325,0.933107620881998,86,13,0.17096795194335923,0.9850203721928096,0.8879923093544555,0.616102241345116,0.21394478717415777,0.6966574446753606,0.6209703062606208,0.5059585500156792,anomaly
51,udp,telnet,RSTR,98854,83096,1,0,2,1,4,1,0,1,0,0,3,2,2,0,1,1,17,63,0.2737227030824141,0.5848051476826817,0.5590715907869017,0.18244362384351764,0.2789928475002704,0.9258686908867697,0.6235415049929195,93,57,0.6586459546227771,0.5347984332731123,0.04420672816458071,0.4344781618993384,0.29845423860613784,0.3710829522534198,0.9902818551181863,0.11435547718040207,anomaly
25,udp,ftp,REJ,5224,22567,1,0,2,1,4,0,4,1,2,2,1,0,0,1,1,1,11,48,0.942600273358682,0.4368255172829012,0.39809846640387736,0.691679342613111,0.2070943421658067,0.02708789029712988,0.8591247282515013,99,56,0.9284396153557689,0.07983341717281323,0.27597157498249125,0.6666742528438331,0.8070020448385405,0.9060976136117666,0.24565215263060536,0.8500664616534435,normal
59,tcp,ssh,S0,46318,19481,0,0,0,2,3,0,1,0,0,1,2,0,2,0,1,0,73,93,0.6834609920137866,0.9598996980416907,0.5852014626689775,0.9901648933369768,0.3385269046526759,0.6803065724046725,0.3196983743971925,55,56,0.7629753253583593,0.7510390459351902,0.36895954937383213,0.9734062920466695,0.7733378430181078,0.9119414377270739,0.6796005638656374,0.7375816314072795,anomaly
17,tcp,telnet,RSTR,38349,97552,0,1,2,0,3,1,3,0,2,3,3,1,0,1,0,0,20,34,0.5692759871823971,0.7750205742654014,0.7716644148675904,0.3264604050995823,0.06315828387767108,0.6247090272623088,0.027364003451031405,34,68,0.4773734852139132,0.8770544234203201,0.011997647468181882,0.052713726723492615,0.8137661573339263,0.38721273593928895,0.9644299883251574,0.760744853991367,normal
96,tcp,smtp,RSTR,61566,11422,1,1,0,2,0,1,0,1,1,2,2,2,2,0,0,0,96,93,0.779870157903575,0.5349930672868365,0.12753767635636748,0.8019962869653935,0.8734326730868756,0.9244269547116623,0.9182506282226269,27,69,0.4040512979844819,0.9312281709895122,0.37696155559694866,0.19162667195448124,0.32224284489181276,0.22146346528026428,0.2985782643116781,0.17818519806205135,anomaly
77,tcp,ftp,RSTR,53330,67260,0,0,2,1,1,1,1,0,0,2,0,1,2,0,0,0,77,38,0.8132311705575417,0.6531538951838861,0.9698306396481247,0.8670964915987571,0.9292994805324811,0.6453449404070818,0.21843062464893248,45,23,0.38645810530922253,0.6287753460213852,0.09303158505940023,0.6402239225389723,0.9695711834733279,0.4280034383008202,0.09632264849009353,0.4951561527639986,anomaly
57,icmp,telnet,SF,9435,96007,0,2,0,1,3,0,1,1,1,0,2,1,1,0,1,0,72,57,0.8923698982253471,0.28075040172979915,0.23936486908897447,0.048180872158477106,0.6333030396331303,0.6248427124810434,0.7284863549412298,66,79,0.601246957695825,0.5068808332588195,0.5174093020156069,0.896526450190398,0.7153382293739712,0.9653062746143974,0.6339765767215981,0.02754127865747813,normal
64,udp,telnet,REJ,69015,68164,1,1,0,2,3,1,3,0,2,2,3,0,0,0,0,0,25,56,0.9011195328474305,0.19571594274888482,0.44774268143737495,0.9162215979222146,0.764334812853446,0.7698056600982401,0.6589673148771538,15,59,0.35922065894453636,0.620527314466413,0.004419308898930052,0.7976479100438488,0.06520078739675472,0.28139858912045346,0.3660991667653586,0.31508907779820605,normal
76,udp,ssh,REJ,74673,55296,0,2,2,1,1,1,3,1,1,4,0,0,2,1,0,1,78,5,0.05269082555354654,0.2733195473040786,0.022715624647781985,0.4662027043699545,0.668650677435156,0.26780594881966024,0.15816354841965719,78,22,0.22612197118871713,0.012950717612979501,0.2704498885671516,0.465582485550067,0.47773485401094407,0.9813177982330326,0.2730576337101296,0.348019520766926,anomaly
78,udp,telnet,REJ,58984,27875,0,0,1,1,2,1,1,0,1,1,1,1,1,2,1,0,20,77,0.12290760801279543,0.29313609928272677,0.5503459229584854,0.9642422065371677,0.37735422928986906,0.5957322624322371,0.1957789965311465,82,46,0.6028429065755829,0.6554198752987499,0.8662834026342114,0.7454746750844375,0.6645470454726025,0.8193914977968271,0.9935876507434108,0.9136901735367493,anomaly
68,icmp,ftp,SF,92064,17734,1,1,1,0,4,1,1,1,2,1,4,1,1,2,0,1,21,92,0.8260608781872083,0.7397384506387108,0.3818668472616238,0.5385558274531159,0.6320423620542658,0.5194211093618459,0.32907248142979584,73,37,0.39070541342757314,0.709646393255548,0.21305805392026456,0.20809756103314314,0.16865019234702538,0.2674523315361902,0.7541093361033211,0.9927827989313822,normal
13,udp,http,SF,35401,89645,0,2,2,0,2,0,4,0,0,2,3,1,0,0,1,1,54,95,0.9460516533801783,0.14006104071923253,0.24975587227299834,0.23514350989864785,0.8363201708751129,0.4384725066549735,0.7569306529485845,48,79,0.01412482914383384,0.7220303476378883,0.06484342964894818,0.013730591574291795,0.901768926659841,0.7910694670829013,0.4853946330124377,0.6177459015498391,anomaly
77,tcp,ftp,S0,69037,66155,1,1,0,0,1,0,2,0,2,0,4,1,0,2,1,0,45,77,0.30767184812394055,0.7775872017176788,0.9855242537823558,0.9746683074076278,0.8099074102357671,0.07948716736946082,0.03924424469656673,67,51,0.02223111356677454,0.5630717809094132,0.24973078444945496,0.5700166503254148,0.7541087011504333,0.04979944313212703,0.05000339738296611,0.5167687510533244,anomaly
45,udp,ftp,S0,889,51700,0,2,2,0,1,1,3,0,2,2,4,2,1,0,1,1,40,19,0.008601818432715347,0.5233953133612124,0.42814114267227443,0.24330491411596689,0.08105752641667452,0.29262885801284133,0.40706874028856777,21,12,0.27413661115441834,0.7000443713213623,0.8275587060034868,0.8132446709927228,0.08143176773316896,0.5480633765543927,0.19161567751387543,0.4400889342716059,normal
68,udp,ssh,S0,8765,13786,0,1,1,0,0,0,3,1,1,3,0,1,0,2,1,1,4,49,0.32270518903519796,0.3845731043768018,0.4142963635938971,0.8824782275975037,0.46260096054311706,0.27998171399016947,0.6651132062885663,17,7,0.5124221995068637,0.6388323907301923,0.5871873634945313,0.43344353938032587,0.9131981082458669,0.35734913916878697,0.2987784252729758,0.018296237384917813,normal
74,icmp,ssh,RSTR,56398,54395,1,2,0,0,0,1,4,0,2,1,1,0,0,0,0,1,43,8,0.38286413597257163,0.3003961095936887,0.46310326448097616,0.17312849471855007,0.39732146395725,0.724250957164001,0.1714709459386331,21,31,0.35423950766798873,0.11552841984229922,0.5860743693375408,0.5692487704487538,0.40436968010945695,0.426935998383708,0.4871966015662851,0.8001165462428611,anomaly
31,tcp,telnet,REJ,14197,94170,0,2,0,1,4,0,0,0,0,3,2,1,0,2,0,0,15,75,0.7610333647234023,0.5132006045467552,0.11615377906616131,0.674767572756628,0.7520087457798647,0.9206561352104349,0.11941727257763857,15,85,0.02405515238755196,0.898366769402436,0.00057401166750215,0.42218119464045967,0.45246947756838307,0.4728543380742576,0.49724984156495955,0.6718258441136336,normal
50,tcp,ssh,SF,36928,65171,0,0,0,1,3,0,0,1,2,4,0,1,2,2,1,1,34,13,0.04758466563783914,0.31751846263004946,0.39309610981494514,0.411291608886194,0.5013759395457833,0.2307872228768486,0.3902122410622133,55,16,0.22315176375324042,0.6227275076878896,0.4721512138756111,0.5140378998720343,0.7831081604266895,0.502712760199264,0.024733363223272464,0.649285750193407,anomaly
68,tcp,telnet,S0,36819,87463,1,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,4,22,0.21264023609266025,0.429451992428987,0.3364042591055614,0.972018173151445,0.3497011085694196,0.0746239388913259,0.286559217861702,2,4,0.09641930867461612,0.7277943704830266,0.265618039701236,0.8843462637849168,0.6439976834001884,0.6564122744889872,0.9433562700169744,0.8090433890318336,anomaly
99,udp,http,RSTR,51382,64763,1,2,1,2,0,1,3,0,1,1,2,1,0,2,0,0,61,47,0.8939685861946396,0.7390152896823496,0.46512445876255437,0.18477263113925457,0.7063497605932015,0.9999569543687702,0.6490956642350989,52,71,0.9486320013614166,0.3428875199174509,0.336209012216395,0.4781401093027233,0.43752869524554583,0.6967770277822629,0.5428071794385061,0.9280542015957722,anomaly
14,tcp,smtp,SF,54337,75265,0,1,0,0,2,1,2,0,0,4,2,0,1,0,1,1,89,97,0.15482040945143405,0.6259985063531506,0.8566211668412821,0.40879467300808103,0.47357852033589876,0.6912053301340548,0.9695685365212797,34,49,0.3128340756285265,0.9192395162290854,0.5986866376681214,0.007475586468569717,0.2596246576546558,0.975704036618496,0.019727166985385458,0.3895300189033263,normal
52,tcp,ssh,RSTR,64322,87773,0,2,0,1,0,0,2,0,1,3,1,2,1,2,1,0,25,79,0.7592476519683428,0.7479823764731832,0.19278539455910682,0.6397763240437412,0.256624027752975,0.8864708469902575,0.004468935929150097,79,93,0.014766371595495875,0.5026157661886912,0.8743397751253548,0.7998486423371508,0.5168957319698246,0.7627786687244811,0.7013351941755451,0.42640289681547827,normal
70,udp,ssh,RSTR,56527,60922,0,1,1,2,2,1,4,0,1,2,2,2,1,1,1,1,60,81,0.36131041557907584,0.7129736896431221,0.6077393257196226,0.9776204232754402,0.8904169226102256,0.14387941586379627,0.902379912460559,84,82,0.6605632519856636,0.6790059916586575,0.18165690583787764,0.617717341402506,0.5791797473803921,0.6877977757168012,0.07135151191748523,0.9751389901638341,normal
68,icmp,http,RSTR,71733,35301,1,1,1,2,0,0,0,1,0,0,3,0,0,1,0,0,50,55,0.6626602149213862,0.8150724933229218,0.03763708975192814,0.3038630766313405,0.11304784815305169,0.8007680411173688,0.43322303639049253,20,11,0.23244794050781714,0.9521820605978992,0.7682220236685471,0.7303933369355956,0.6309323476726025,0.3924588839307134,0.7211704248752308,0.6644248510365149,anomaly
93,udp,ssh,REJ,79068,60998,0,1,0,2,2,1,0,0,0,3,3,2,0,1,0,0,68,39,0.07384650330299192,0.20168995970671288,0.31679250210002097,0.3968710510447775,0.018087706885486554,0.8133237459881002,0.6640077292676547,64,88,0.5667362550310041,0.9160827449328599,0.04890217743843739,0.9010872063406437,0.6050632495855791,0.11780806448724535,0.7014924808277764,0.8513510707056113,anomaly
14,icmp,http,SF,2283,59724,0,1,2,1,0,0,1,1,2,4,0,2,1,0,1,0,55,96,0.2865579450860434,0.9951229994733013,0.47265761909269244,0.4617919873223596,0.1439110326480394,0.15148892599060915,0.8510270328448072,56,43,0.15074545460948785,0.6447987707387078,0.3267291659126095,0.2862142362304707,0.6173034963029923,0.05878841944566826,0.9849231640718714,0.2215695386037757,anomaly
29,icmp,telnet,SF,37752,58976,1,0,2,2,0,0,4,1,0,4,2,2,1,0,1,0,49,68,0.42478973749672,0.4757704498715659,0.07427915079755643,0.2527004912961761,0.1636432534973442,0.16140418009409574,0.5734586611221243,93,76,0.9840132351224646,0.16574139153324474,0.21891268967985145,0.5030699212669656,0.4757375949605298,0.4776847103251447,0.34203741900804685,0.3170751909959547,normal
77,tcp,ssh,RSTR,82531,21735,1,2,2,1,4,1,4,0,1,4,2,0,2,0,1,1,35,38,0.8572126260777889,0.7182329380808706,0.5439679346235009,0.8173547004036422,0.5380422000475656,0.29545121612180103,0.09731182719133791,46,67,0.970259186565333,0.9505684309736157,0.9155839836729552,0.6024835493458787,0.5618878389992152,0.668256712627261,0.14432729155620838,0.3916052271952626,anomaly
23,tcp,ssh,REJ,64446,83485,1,1,1,1,3,1,3,1,0,1,1,1,2,1,0,0,23,73,0.5634958576461176,0.6777501630013216,0.31032562107208006,0.0919956057523027,0.6248655006370375,0.21678744763573976,0.14059517570820057,33,58,0.6559833516903059,0.9841356973109677,0.17799790636584945,0.3453911644956822,0.2886381846956956,0.6501598512584138,0.09186927264528366,0.31693311276773417,anomaly
87,udp,telnet,RSTR,57781,20509,1,0,2,0,1,0,3,0,0,2,3,2,2,2,1,1,78,85,0.04522529307768919,0.5661500846170284,0.9928100135923128,0.7047899317063026,0.44861113405879915,0.9754099080565939,0.7892800423195212,47,9,0.7072026218220607,0.10339669538201546,0.5786319181310116,0.8460671523538209,0.15837491528443925,0.9528614201751181,0.07172607017319477,0.8842470140905325,anomaly
34,icmp,ssh,S0,97259,94934,0,1,2,1,3,1,4,1,0,1,4,1,0,0,0,1,29,42,0.8018665733261261,0.9958162186058676,0.6309695021856714,0.5339289699575355,0.2041712452789758,0.36294383363643445,0.2290982314442329,38,47,0.42587889129165135,0.45029768211830357,0.16478316575523988,0.6975661798998583,0.6069356858524266,0.38242997324233985,0.8103332019188126,0.5115101958591982,anomaly
68,udp,ftp,SF,39605,69804,0,1,1,2,4,0,2,1,1,1,0,1,0,1,1,1,68,96,0.054521488951482566,0.21731584963688655,0.24417519601571736,0.24192695598571246,0.1321908987939252,0.7613064117672069,0.5690376161324339,86,27,0.9621793454181689,0.5482555638461766,0.47348371527668,0.7334075838130513,0.04699869187696859,0.6277838132396025,0.7185480698277238,0.9536471062028054,anomaly
11,tcp,http,SF,89026,35607,0,0,2,1,2,0,4,1,2,1,3,2,1,0,0,1,47,30,0.9343665639919007,0.42172886727902814,0.10267324544753553,0.49283047353404874,0.4921519691237265,0.8050508034826726,0.42808051247877943,97,4,0.42373962037120094,0.0920815404689238,0.41339990136508087,0.8080072683765928,0.06520696355382771,0.887873821880245,0.9759152167268906,0.32132244421512723,anomaly
83,icmp,smtp,REJ,46500,44507,1,0,0,1,3,1,2,0,2,4,1,2,2,0,0,0,21,69,0.21171744604038956,0.12773055922543197,0.04071977937153948,0.8299490921942051,0.565483087619812,0.38594088715467456,0.30363898280912816,29,91,0.23946799740806024,0.18967994945965994,0.04135719223384782,0.2580841813115833,0.2473159961879664,0.40407775657799627,0.30918604001577765,0.03724463026343228,normal
45,tcp,ftp,SF,8715,52540,0,1,1,0,1,1,3,1,1,3,0,1,0,2,1,0,32,99,0.48792614465705475,0.18183547198254946,0.0907732643752116,0.4454416039221264,0.30396137170347404,0.6825855542823355,0.7869675641223874,49,43,0.115378609603904,0.537705391079373,0.825867593700604,0.7456417896649775,0.194327012543136,0.4777431528506857,0.803102453194843,0.13806141968336028,normal
68,tcp,smtp,SF,62906,40944,0,2,0,0,1,1,4,1,2,0,4,2,2,0,0,1,68,2,0.07228096876630907,0.7129640635767666,0.6800595270289335,0.12189776491497717,0.22043994734097416,0.10780014089572709,0.7312166522248189,96,30,0.2081253003143856,0.963089447850655,0.7801127151166437,0.7738068595503005,0.3741131314412909,0.9229728959108812,0.09301409544523409,0.21707043261482495,normal
35,tcp,ftp,SF,80275,39308,0,0,2,1,2,1,2,1,2,0,0,0,2,0,0,1,95,3,0.5617123862977665,0.004842678763280039,0.85499227599434,0.040801962131519764,0.08059272684742724,0.396962051481936,0.6461088844716596,15,15,0.5722135039287221,0.027809975928758,0.27785837206780517,0.8423925466510337,0.3712888127779721,0.5502419530301137,0.9038798924183518,0.6399697007836839,anomaly
84,icmp,ftp,REJ,22870,12412,1,2,0,1,1,0,1,1,1,2,3,0,0,2,0,1,49,26,0.4972287007284817,0.8898206513696505,0.15673311471107787,0.7777962941135569,0.026244486992232696,0.9673106600948999,0.37267136842322524,93,22,0.24509171793929907,0.9124430741568738,0.6139951368959531,0.4885378305016911,0.11685545574928213,0.7996099382650921,0.051830308809569514,0.1810878966944235,normal
47,icmp,ftp,RSTR,32341,56399,0,1,1,1,4,0,1,1,1,2,4,2,2,0,1,0,22,88,0.41024853488134294,0.6331844832686516,0.40213445355275446,0.3304331458340406,0.1057364308361799,0.16853065391360367,0.22647032402128464,2,92,0.6542494284475447,0.8986081700493908,0.3626695808807784,0.5041896154937485,0.24650300950980641,0.9356238362227709,0.7878834824080981,0.3814985239551395,anomaly
66,tcp,http,SF,29471,27150,0,1,2,0,3,0,4,1,2,4,1,1,1,0,0,0,9,26,0.03557291703403975,0.44090505371633004,0.35423534319589156,0.9312446965741359,0.7420794122839406,0.3857113047006313,0.5158949509981398,60,20,0.38218451988504665,0.8571786351865563,0.7692271432799548,0.0981782201011705,0.00456916961928433,0.571058038556002,0.30735552483599093,0.7953868241355146,anomaly
92,icmp,smtp,RSTR,11590,71178,1,1,1,0,1,1,0,0,0,0,0,2,1,2,0,1,35,99,0.878936378651503,0.3313611072469256,0.6445180911880727,0.6171471810005225,0.34401865015388944,0.7905215098920325,0.8171041003287702,1,1,0.8868729054172443,0.3775509286642442,0.6924844562828575,0.8521209588182299,0.3509638102455189,0.10918696899440561,0.1811930065503532,0.12475901512805254,normal
53,tcp,telnet,REJ,18645,58763,0,1,2,2,3,1,4,1,2,3,3,0,0,0,0,0,16,46,0.8026365988128625,0.1262740485999162,0.1826778817236695,0.4362838911681629,0.027418915401902222,0.6654232549104602,0.5756649703841941,25,22,0.5584780674655774,0.49082353720800265,0.09046698111996188,0.5334881887126651,0.7964351775631856,0.8216999537743888,0.7045145277165422,0.08048013830124467,anomaly
88,tcp,telnet,RSTR,1023,75605,1,1,1,2,0,0,3,1,0,4,1,1,2,0,1,0,52,59,0.6330300203289908,0.9215625864538753,0.9533193104475114,0.5644649201507126,0.5081652718543446,0.6315186015743985,0.9701396431949953,17,79,0.6226040531012761,0.4035946393258726,0.8441881653698631,0.5944347216442184,0.26615998849476996,0.8177821653963037,0.8958780317725217,0.539970229711396,anomaly
90,tcp,ssh,S0,91691,31832,1,1,1,2,3,1,3,0,1,2,4,2,1,1,1,0,90,35,0.5722299826339304,0.7123223250352605,0.7285563818906564,0.4571326449126326,0.5360672668886253,0.8532574593424224,0.015437488062397309,65,10,0.556559802992677,0.9475861864288285,0.17942610509504198,0.12144065648612257,0.6433481460454147,0.1149851943435154,0.7641260393832877,0.6980690193138464,anomaly
35,icmp,http,SF,24897,66562,0,2,0,2,2,1,1,1,0,4,0,0,2,2,1,0,7,45,0.6949464313698313,0.33639299892604113,0.9550718788846452,0.9058110823832864,0.4286887796123935,0.029093843023697552,0.9983467813886229,39,72,0.8855687741910242,0.5213506197739061,0.1741097024653937,0.6018225319063348,0.09825517877204226,0.548118151615561,0.31309994507250605,0.9109531882940741,normal
51,udp,http,REJ,15437,69128,1,0,1,0,4,1,2,1,0,2,2,1,1,1,0,1,43,60,0.14399001591436722,0.07093617944062047,0.27736924495336646,0.45802186936729083,0.11068281203548591,0.7711643681819922,0.6914090463586892,2,1,0.06341956792919135,0.080612608667043,0.7337468748195516,0.04198835009510593,0.012284671760954491,0.4870856354523244,0.3535706548949362,0.6619766729632197,anomaly
21,udp,http,REJ,76854,66523,1,1,1,0,1,0,1,0,0,0,3,0,1,2,1,0,60,41,0.932644246316484,0.3256828315410176,0.5877156378585556,0.10406450858874738,0.7549673976059635,0.8825490392158183,0.8326740171909984,16,81,0.06734870709074514,0.27405984431117736,0.18325106139076197,0.9232087666406505,0.49839652204637974,0.8471629327063953,0.18930459488898066,0.9461788777782679,anomaly
